[run number],initial-people,environment,healthy-treatment-chance-men,healthy-treatment-chance-women,dep-treatment-chance-men,dep-treatment-chance-women,[step],"count turtles with [ severity = ""No Depression"" ]","count turtles with [ severity = ""Mild Depression"" ]","count turtles with [ severity = ""Moderate Depression"" ]","count turtles with [ severity = ""Severe Depression"" ]","count turtles with [ severity != ""No Depression"" ]",mean [ dep-score ] of turtles,count turtles with [ treatment? ],count turtles with [ talks? ],mean [ prob-of-talking ] of turtles,mean [ prob-of-treatment ] of turtles,"mean [ dep-score ] of turtles with [ gender? = ""male"" ]","mean [ dep-score ] of turtles with [ gender? = ""female"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Mild Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Moderate Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""Severe Depression"" and gender? = ""male"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""male"" ]","count turtles with [ severity = ""No Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Mild Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Moderate Depression"" and gender? = ""female"" ]","count turtles with [ severity = ""Severe Depression"" and gender? = ""female"" ]","count turtles with [ severity != ""No Depression"" and gender? = ""female"" ]","count turtles with [ gender? = ""male"" ]","count turtles with [ gender? = ""female"" ]","count turtles with [ talks? = TRUE and gender? = ""female"" ]","count turtles with [ talks? = TRUE and gender? = ""male"" ]","count turtles with [ treatment? = TRUE and gender? = ""female"" ]","count turtles with [ treatment? = TRUE and gender? = ""male"" ]"
14,1000,10,5.13,10.3,18,37,40,960,31,3,6,40,7.534167591,111,30,2.723366498,9.367012342,7.013456924,8.0675271,490,14,1,1,16,470,17,2,5,24,506,494,19,11,82,29
9,1000,10,5.13,10.3,18,37,49,967,16,9,8,33,7.670953812,108,32,2.507008773,9.281903581,7.652850436,7.689871655,490,9,7,5,21,477,7,2,3,12,511,489,18,14,76,32
15,1000,10,5.13,10.3,18,37,36,966,17,11,6,34,7.869240173,104,36,2.754326021,9.490555126,7.515967463,8.20193389,465,10,7,3,20,501,7,4,3,14,485,515,19,17,72,32
12,1000,10,5.13,10.3,18,37,44,955,26,11,8,45,7.955093363,94,30,2.618899968,9.283879062,7.566658709,8.361003605,491,10,5,5,20,464,16,6,3,25,511,489,16,14,75,19
10,1000,10,5.13,10.3,18,37,45,958,27,7,8,42,7.709860149,101,30,2.684847717,9.516137765,7.449513156,7.968132665,473,18,2,5,25,485,9,5,3,17,498,502,23,7,73,28
11,1000,10,5.13,10.3,18,37,44,948,30,15,7,52,7.964388148,102,25,2.600348151,9.628997546,7.881518989,8.041807497,458,15,7,3,25,490,15,8,4,27,483,517,18,7,72,30
13,1000,10,5.13,10.3,18,37,42,956,28,10,6,44,7.701311254,86,37,2.600925025,9.242042496,7.574337108,7.832940256,488,14,5,2,21,468,14,5,4,23,509,491,22,15,59,27
16,1000,10,5.13,10.3,18,37,28,955,20,13,12,45,7.889935334,93,33,2.667377215,9.464040836,7.713730976,8.0468205,446,11,10,4,25,509,9,3,8,20,471,529,19,14,65,28
14,1000,10,5.13,10.3,18,37,41,960,31,3,6,40,7.529901963,109,29,2.716080203,9.384729321,7.040517944,8.031173853,490,14,1,1,16,470,17,2,5,24,506,494,18,11,82,27
9,1000,10,5.13,10.3,18,37,50,967,16,9,8,33,7.709126809,88,29,2.499257451,9.291856745,7.671883498,7.748045689,490,9,7,5,21,477,7,2,3,12,511,489,17,12,59,29
15,1000,10,5.13,10.3,18,37,37,966,16,12,6,34,7.882322302,93,47,2.765665072,9.512072242,7.501938854,8.24054749,466,8,8,3,19,500,8,4,3,15,485,515,29,18,73,20
12,1000,10,5.13,10.3,18,37,45,953,28,11,8,47,8.000799942,100,29,2.621327061,9.299971262,7.639849775,8.377989175,490,11,5,5,21,463,17,6,3,26,511,489,20,9,70,30
10,1000,10,5.13,10.3,18,37,46,958,27,7,8,42,7.740772628,84,24,2.689348067,9.521647001,7.482064151,7.997419684,473,18,2,5,25,485,9,5,3,17,498,502,15,9,67,17
11,1000,10,5.13,10.3,18,37,45,948,27,18,7,52,7.988016448,97,35,2.622093269,9.645626731,7.937425872,8.035279984,457,13,10,3,26,491,14,8,4,26,483,517,22,13,71,26
13,1000,10,5.13,10.3,18,37,43,956,28,10,6,44,7.728888023,101,35,2.600636696,9.247318122,7.644106337,7.816777796,487,15,5,2,22,469,13,5,4,22,509,491,19,16,74,27
14,1000,10,5.13,10.3,18,37,42,960,32,3,5,40,7.5249365,91,41,2.718554476,9.400160103,7.087374868,7.973127161,489,15,1,1,17,471,17,2,4,23,506,494,21,20,64,27
16,1000,10,5.13,10.3,18,37,29,957,18,13,12,43,7.894549812,96,40,2.662664401,9.4650386,7.698900888,8.068747624,447,10,9,5,24,510,8,4,7,19,471,529,26,14,61,35
9,1000,10,5.13,10.3,18,37,51,965,18,8,9,35,7.745894218,82,27,2.51610266,9.294851043,7.724543115,7.768205902,488,11,7,5,23,477,7,1,4,12,511,489,16,11,59,23
15,1000,10,5.13,10.3,18,37,38,967,16,10,7,33,7.907100685,103,28,2.760853052,9.536223633,7.573179154,8.221570477,465,9,8,3,20,502,7,2,4,13,485,515,18,10,76,27
12,1000,10,5.13,10.3,18,37,46,952,29,12,7,48,7.994337097,96,30,2.628807684,9.302563938,7.677383187,8.325550693,489,12,5,5,22,463,17,7,2,26,511,489,16,14,68,28
10,1000,10,5.13,10.3,18,37,47,958,27,7,8,42,7.764614338,94,31,2.708352101,9.541471067,7.505707178,8.021458493,474,17,2,5,24,484,10,5,3,18,498,502,21,10,68,26
11,1000,10,5.13,10.3,18,37,46,947,28,18,7,53,7.988886602,96,34,2.64711375,9.67674113,7.951112103,8.024176897,456,14,10,3,27,491,14,8,4,26,483,517,19,15,70,26
13,1000,10,5.13,10.3,18,37,44,956,28,10,6,44,7.743342599,90,28,2.601149101,9.25348916,7.687929875,7.800786747,486,16,5,2,23,470,12,5,4,21,509,491,19,9,76,14
14,1000,10,5.13,10.3,18,37,43,960,31,4,5,40,7.569073571,103,28,2.729478185,9.408304513,7.134576697,8.014125024,489,14,2,1,17,471,17,2,4,23,506,494,18,10,70,33
9,1000,10,5.13,10.3,18,37,52,962,21,8,9,38,7.800297248,107,30,2.504195793,9.331109138,7.787983772,7.813164704,486,13,7,5,25,476,8,1,4,13,511,489,22,8,74,33
15,1000,10,5.13,10.3,18,37,39,967,16,10,7,33,7.939469008,106,35,2.769277161,9.538597972,7.625394932,8.235247506,465,9,8,3,20,502,7,2,4,13,485,515,26,9,71,35
16,1000,10,5.13,10.3,18,37,30,957,19,12,12,43,7.924001203,107,20,2.655991467,9.494916044,7.736472368,8.090969221,447,10,8,6,24,510,9,4,6,19,471,529,15,5,75,32
12,1000,10,5.13,10.3,18,37,47,952,29,12,7,48,8.019543939,105,31,2.638953601,9.317644429,7.695247832,8.358430055,489,12,5,5,22,463,17,7,2,26,511,489,15,16,77,28
10,1000,10,5.13,10.3,18,37,48,958,27,7,8,42,7.797182534,108,30,2.702541286,9.561039898,7.572001021,8.020569771,474,17,2,5,24,484,10,5,3,18,498,502,16,14,84,24
11,1000,10,5.13,10.3,18,37,47,950,26,18,6,50,7.983316685,117,40,2.662428568,9.686471577,7.922659483,8.039984826,457,13,10,3,26,493,13,8,3,24,483,517,20,20,82,35
13,1000,10,5.13,10.3,18,37,45,956,28,10,6,44,7.758035734,96,34,2.61038809,9.25267533,7.7340415,7.782909593,486,16,5,2,23,470,12,5,4,21,509,491,21,13,71,25
14,1000,10,5.13,10.3,18,37,44,959,31,5,5,41,7.647909549,105,36,2.735948347,9.429560428,7.237052774,8.068746651,489,14,2,1,17,470,17,3,4,24,506,494,25,11,69,36
9,1000,10,5.13,10.3,18,37,53,962,21,8,9,38,7.810626475,113,36,2.508677353,9.343859181,7.808225448,7.813135524,486,13,7,5,25,476,8,1,4,13,511,489,23,13,79,34
15,1000,10,5.13,10.3,18,37,40,966,17,10,7,34,7.98784522,97,29,2.782674361,9.550422004,7.682294283,8.275597074,465,9,8,3,20,501,8,2,4,14,485,515,19,10,79,18
16,1000,10,5.13,10.3,18,37,31,957,19,12,12,43,7.917857165,102,35,2.645579004,9.50322842,7.723472199,8.090929603,447,10,8,6,24,510,9,4,6,19,471,529,16,19,72,30
12,1000,10,5.13,10.3,18,37,48,952,30,11,7,48,8.03212302,109,21,2.633558364,9.313698671,7.706465321,8.372431985,490,12,4,5,21,462,18,7,2,27,511,489,16,5,77,32
10,1000,10,5.13,10.3,18,37,49,957,27,8,8,43,7.817751117,96,25,2.71757157,9.570567706,7.589111925,8.044568484,474,17,2,5,24,483,10,6,3,19,498,502,14,11,75,21
11,1000,10,5.13,10.3,18,37,48,951,26,18,5,49,7.988935281,111,30,2.666827864,9.69492964,7.988892679,7.988975081,457,13,10,3,26,494,13,8,2,23,483,517,18,12,85,26
13,1000,10,5.13,10.3,18,37,46,954,30,10,6,46,7.791172098,97,43,2.617819926,9.273358981,7.782114343,7.800561909,484,18,5,2,25,470,12,5,4,21,509,491,27,16,73,24
14,1000,10,5.13,10.3,18,37,45,960,31,5,4,40,7.706493666,91,42,2.743413277,9.435955041,7.313508158,8.109025381,490,14,2,0,16,470,17,3,4,24,506,494,23,19,64,27
9,1000,10,5.13,10.3,18,37,54,962,21,8,9,38,7.822158773,90,32,2.508656245,9.355440481,7.831583129,7.812310416,486,13,7,5,25,476,8,1,4,13,511,489,19,13,64,26
15,1000,10,5.13,10.3,18,37,41,966,17,10,7,34,7.991582783,92,41,2.794476465,9.564198177,7.719548221,8.247770672,465,9,8,3,20,501,8,2,4,14,485,515,28,13,66,26
12,1000,10,5.13,10.3,18,37,49,953,29,11,7,47,8.057407067,104,29,2.634823507,9.314416034,7.736417928,8.392837436,490,12,4,5,21,463,17,7,2,26,511,489,13,16,77,27
10,1000,10,5.13,10.3,18,37,50,958,26,8,8,42,7.817797373,85,37,2.715558582,9.583549659,7.592584479,8.041215742,475,16,2,5,23,483,10,6,3,19,498,502,25,12,59,26
11,1000,10,5.13,10.3,18,37,49,951,27,17,5,49,7.995342774,107,31,2.671275789,9.714254877,8.019194404,7.973059722,457,13,10,3,26,494,14,7,2,23,483,517,20,11,76,31
16,1000,10,5.13,10.3,18,37,32,957,19,13,11,43,7.9362086,91,33,2.651071325,9.50677526,7.714509032,8.133600843,447,10,9,5,24,510,9,4,6,19,471,529,22,11,67,24
13,1000,10,5.13,10.3,18,37,47,954,29,11,6,46,7.823742513,111,35,2.611004736,9.297189873,7.815628236,7.832154258,484,17,6,2,25,470,12,5,4,21,509,491,16,19,74,37
14,1000,10,5.13,10.3,18,37,46,959,32,5,4,41,7.725943332,98,30,2.746657061,9.468828592,7.336788568,8.124551248,490,14,2,0,16,469,18,3,4,25,506,494,17,13,65,33
9,1000,10,5.13,10.3,18,37,55,963,19,9,9,37,7.811193956,110,27,2.521102052,9.357575132,7.856036226,7.764334241,487,11,8,5,24,476,8,1,4,13,511,489,17,10,79,31
15,1000,10,5.13,10.3,18,37,42,966,16,12,6,34,7.96503454,100,32,2.780975505,9.561157961,7.723875255,8.192145711,465,8,9,3,20,501,8,3,3,14,485,515,18,14,70,30
10,1000,10,5.13,10.3,18,37,51,958,26,8,8,42,7.852197383,98,35,2.741632083,9.590365757,7.62199934,8.080561179,475,16,2,5,23,483,10,6,3,19,498,502,26,9,75,23
12,1000,10,5.13,10.3,18,37,50,952,30,11,7,48,8.102189703,107,30,2.643470167,9.320521318,7.814155775,8.403182212,490,12,4,5,21,462,18,7,2,27,511,489,16,14,76,31
11,1000,10,5.13,10.3,18,37,50,951,27,17,5,49,8.019555582,113,28,2.652288099,9.721114461,8.038103671,8.00222729,457,13,10,3,26,494,14,7,2,23,483,517,16,12,86,27
16,1000,10,5.13,10.3,18,37,33,957,19,13,11,43,7.948514454,95,43,2.652132104,9.529075863,7.750439877,8.12487197,447,10,9,5,24,510,9,4,6,19,471,529,29,14,69,26
13,1000,10,5.13,10.3,18,37,48,953,30,11,6,47,7.866904367,95,37,2.614782293,9.304365354,7.883960909,7.849222535,483,18,6,2,26,470,12,5,4,21,509,491,20,17,69,26
9,1000,10,5.13,10.3,18,37,56,963,19,9,9,37,7.849868638,93,34,2.53841835,9.375832622,7.916624757,7.780109176,487,11,8,5,24,476,8,1,4,13,511,489,18,16,64,29
14,1000,10,5.13,10.3,18,37,47,958,33,5,4,42,7.742101969,120,43,2.736340309,9.49209896,7.392852842,8.099834881,489,15,2,0,17,469,18,3,4,25,506,494,27,16,89,31
15,1000,10,5.13,10.3,18,37,43,965,17,12,6,35,8.023854284,84,31,2.791019997,9.576578603,7.791357075,8.242807967,464,9,9,3,21,501,8,3,3,14,485,515,17,14,62,22
10,1000,10,5.13,10.3,18,37,52,959,25,8,8,41,7.865439652,101,27,2.745088004,9.616484055,7.625604063,8.1033642,475,16,2,5,23,484,9,6,3,18,498,502,18,9,72,29
12,1000,10,5.13,10.3,18,37,51,952,30,11,7,48,8.119398744,102,25,2.641698947,9.332641612,7.856503546,8.394121537,490,12,4,5,21,462,18,7,2,27,511,489,16,9,78,24
11,1000,10,5.13,10.3,18,37,51,950,28,17,5,50,8.034548414,99,36,2.659897815,9.724465588,8.035909253,8.033277069,457,13,10,3,26,493,15,7,2,24,483,517,22,14,77,22
16,1000,10,5.13,10.3,18,37,34,955,21,13,11,45,7.986643675,94,29,2.678343258,9.548438108,7.763620393,8.1852145,447,10,9,5,24,508,11,4,6,21,471,529,18,11,62,32
9,1000,10,5.13,10.3,18,37,57,964,17,10,9,36,7.853188626,103,34,2.556043017,9.415644328,7.919261845,7.784142787,488,10,8,5,23,476,7,2,4,13,511,489,18,16,74,29
13,1000,10,5.13,10.3,18,37,49,953,31,10,6,47,7.88600141,100,31,2.611180394,9.315806289,7.932015457,7.838300494,483,18,5,3,26,470,13,5,3,21,509,491,21,10,71,29
14,1000,10,5.13,10.3,18,37,48,959,32,5,4,41,7.756316211,110,35,2.743680787,9.479657106,7.458622012,8.061241847,489,15,2,0,17,470,17,3,4,24,506,494,27,8,79,31
15,1000,10,5.13,10.3,18,37,44,967,17,11,5,33,7.998014335,97,28,2.793658548,9.588237134,7.779331113,8.203958728,465,9,8,3,20,502,8,3,2,13,485,515,19,9,70,27
10,1000,10,5.13,10.3,18,37,53,959,25,8,8,41,7.897897628,111,40,2.767866979,9.617656309,7.667822092,8.126139894,475,16,2,5,23,484,9,6,3,18,498,502,22,18,83,28
12,1000,10,5.13,10.3,18,37,52,952,31,11,6,48,8.134376204,101,36,2.643466709,9.372600539,7.861889468,8.419122058,491,12,4,4,20,461,19,7,2,28,511,489,25,11,71,30
11,1000,10,5.13,10.3,18,37,52,949,29,17,5,51,8.076835265,81,35,2.672075061,9.759703626,8.074857668,8.078682806,457,13,10,3,26,492,16,7,2,25,483,517,16,19,55,26
9,1000,10,5.13,10.3,18,37,58,962,19,11,8,38,7.879899642,73,28,2.549465203,9.437591022,7.9342286,7.823126436,487,11,9,4,24,475,8,2,4,14,511,489,15,13,51,22
16,1000,10,5.13,10.3,18,37,35,953,23,13,11,47,8.016781297,113,39,2.661905241,9.569765813,7.77775777,8.229598086,446,11,9,5,25,507,12,4,6,22,471,529,24,15,82,31
13,1000,10,5.13,10.3,18,37,50,953,32,9,6,47,7.921551568,103,28,2.624093782,9.324510012,7.966885513,7.874555685,483,19,4,3,26,470,13,5,3,21,509,491,17,11,79,24
15,1000,10,5.13,10.3,18,37,45,967,16,12,5,33,7.975251292,94,36,2.785696114,9.575289218,7.790586097,8.149159291,465,9,8,3,20,502,7,4,2,13,485,515,23,13,68,26
14,1000,10,5.13,10.3,18,37,49,960,32,4,4,40,7.775448442,99,34,2.74876528,9.496651161,7.462192558,8.096313781,490,15,1,0,16,470,17,3,4,24,506,494,26,8,75,24
10,1000,10,5.13,10.3,18,37,54,957,27,8,8,43,7.944966059,107,31,2.755727422,9.619763559,7.712824745,8.175257641,474,17,2,5,24,483,10,6,3,19,498,502,13,18,80,27
12,1000,10,5.13,10.3,18,37,53,951,32,11,6,49,8.180990228,115,37,2.643326173,9.376285456,7.953276189,8.41894907,491,12,4,4,20,460,20,7,2,29,511,489,23,14,78,37
11,1000,10,5.13,10.3,18,37,53,949,29,17,5,51,8.054839232,112,27,2.667342968,9.759502934,8.083478539,8.028083362,457,13,10,3,26,492,16,7,2,25,483,517,17,10,85,27
9,1000,10,5.13,10.3,18,37,59,964,19,9,8,36,7.891981114,125,35,2.552590227,9.448357336,7.955739638,7.825354108,488,11,8,4,23,476,8,1,4,13,511,489,22,13,87,38
13,1000,10,5.13,10.3,18,37,51,954,33,9,4,46,7.925914376,81,34,2.628837494,9.336174486,8.047376946,7.799999004,483,19,4,3,26,471,14,5,1,20,509,491,20,14,61,20
15,1000,10,5.13,10.3,18,37,46,967,16,12,5,33,8.005251626,98,38,2.789969753,9.605268555,7.836057482,8.164589801,465,9,8,3,20,502,7,4,2,13,485,515,19,19,74,24
14,1000,10,5.13,10.3,18,37,50,960,32,4,4,40,7.775526254,108,30,2.751223036,9.493388031,7.474549763,8.083813914,489,16,1,0,17,471,16,3,4,23,506,494,18,12,81,27
16,1000,10,5.13,10.3,18,37,36,951,26,12,11,49,8.020518112,119,37,2.663373839,9.584232113,7.775831796,8.238376818,446,12,8,5,25,505,14,4,6,24,471,529,22,15,83,36
10,1000,10,5.13,10.3,18,37,55,957,27,8,8,43,7.99962419,94,36,2.758058979,9.640978245,7.801199379,8.196467928,473,18,2,5,25,484,9,6,3,18,498,502,24,12,71,23
12,1000,10,5.13,10.3,18,37,54,952,32,10,6,48,8.169935261,98,29,2.650447314,9.383088,7.953748965,8.395847731,491,12,4,4,20,461,20,6,2,28,511,489,19,10,69,29
11,1000,10,5.13,10.3,18,37,54,948,30,17,5,52,8.06304375,114,29,2.678245381,9.772627959,8.082743094,8.044639914,456,14,10,3,27,492,16,7,2,25,483,517,17,12,86,28
9,1000,10,5.13,10.3,18,37,60,965,19,8,8,35,7.871027883,111,19,2.566633777,9.468674156,7.950358181,7.788128533,489,11,7,4,22,476,8,1,4,13,511,489,13,6,77,34
15,1000,10,5.13,10.3,18,37,47,967,16,12,5,33,8.021924225,91,28,2.789979047,9.613625231,7.841690277,8.191659108,465,9,8,3,20,502,7,4,2,13,485,515,18,10,69,22
13,1000,10,5.13,10.3,18,37,52,955,32,9,4,45,7.967846508,97,37,2.629732348,9.345031321,8.075735602,7.856002212,483,19,4,3,26,472,13,5,1,19,509,491,24,13,76,21
14,1000,10,5.13,10.3,18,37,51,960,32,4,4,40,7.790918084,91,33,2.755612415,9.497243354,7.492901422,8.096174017,489,16,1,0,17,471,16,3,4,23,506,494,17,16,69,22
10,1000,10,5.13,10.3,18,37,56,957,27,7,9,43,8.007872092,102,34,2.755219695,9.6804682,7.818448695,8.195786139,473,18,2,5,25,484,9,5,4,18,498,502,22,12,68,34
16,1000,10,5.13,10.3,18,37,37,949,29,12,10,51,8.040933285,91,30,2.676046189,9.62001567,7.790509823,8.263900111,445,15,7,4,26,504,14,5,6,25,471,529,22,8,64,27
12,1000,10,5.13,10.3,18,37,55,952,32,10,6,48,8.203920812,109,30,2.659167086,9.398308293,7.962182601,8.45653477,491,12,4,4,20,461,20,6,2,28,511,489,20,10,84,25
11,1000,10,5.13,10.3,18,37,55,953,27,15,5,47,8.006490765,119,32,2.68810507,9.801891423,8.091539963,7.927034745,457,13,10,3,26,496,14,5,2,21,483,517,21,11,87,32
9,1000,10,5.13,10.3,18,37,61,965,19,8,8,35,7.874922031,103,34,2.574517566,9.466161062,7.975791015,7.769514974,489,11,7,4,22,476,8,1,4,13,511,489,21,13,78,25
15,1000,10,5.13,10.3,18,37,48,967,15,12,6,33,8.05276494,103,37,2.807288482,9.632885186,7.910281124,8.186948727,464,9,8,4,21,503,6,4,2,12,485,515,21,16,77,26
13,1000,10,5.13,10.3,18,37,53,954,32,9,5,46,8.046745976,109,43,2.626510441,9.341040707,8.154980803,7.934543274,482,19,5,3,27,472,13,4,2,19,509,491,28,15,84,25
14,1000,10,5.13,10.3,18,37,52,959,32,5,4,41,7.818617553,119,36,2.776138467,9.507361788,7.492718955,8.152432715,490,15,1,0,16,469,17,4,4,25,506,494,24,12,78,41
10,1000,10,5.13,10.3,18,37,57,957,27,7,9,43,8.048056599,108,31,2.743180822,9.699858112,7.876595708,8.218151269,472,19,2,5,26,485,8,5,4,17,498,502,22,9,83,25
12,1000,10,5.13,10.3,18,37,56,952,32,10,6,48,8.211573321,105,32,2.672646738,9.403036392,7.992999514,8.439980714,491,12,4,4,20,461,20,6,2,28,511,489,15,17,73,32
11,1000,10,5.13,10.3,18,37,56,953,27,16,4,47,8.020495655,103,38,2.695470791,9.80931797,8.075016032,7.969560756,458,12,10,3,25,495,15,6,1,22,483,517,26,12,78,25
16,1000,10,5.13,10.3,18,37,38,949,28,13,10,51,8.058648964,108,38,2.668487821,9.642781174,7.837254465,8.255769586,445,15,7,4,26,504,13,6,6,25,471,529,20,18,79,29
9,1000,10,5.13,10.3,18,37,62,965,19,8,8,35,7.877079465,112,29,2.585017008,9.483613502,7.999655546,7.748988713,489,11,7,4,22,476,8,1,4,13,511,489,15,14,78,34
15,1000,10,5.13,10.3,18,37,49,970,13,11,6,30,8.038867577,123,29,2.80311751,9.657249787,7.895375402,8.174000985,466,8,7,4,19,504,5,4,2,11,485,515,18,11,84,39
13,1000,10,5.13,10.3,18,37,54,954,32,9,5,46,8.051025908,99,21,2.634716076,9.364450046,8.18979903,7.90716538,482,19,5,3,27,472,13,4,2,19,509,491,14,7,76,23
10,1000,10,5.13,10.3,18,37,58,956,28,7,9,44,8.087159499,104,31,2.750151507,9.699573202,7.900876094,8.271958575,472,19,2,5,26,484,9,5,4,18,498,502,15,16,73,31
14,1000,10,5.13,10.3,18,37,53,959,34,3,4,41,7.833778605,91,37,2.789053705,9.51676592,7.531552855,8.143345872,489,16,1,0,17,470,18,2,4,24,506,494,27,10,68,23
12,1000,10,5.13,10.3,18,37,57,950,34,10,6,50,8.246663552,89,25,2.674173665,9.437681204,8.032986003,8.469954406,490,13,4,4,21,460,21,6,2,29,511,489,13,12,61,28
11,1000,10,5.13,10.3,18,37,57,952,28,16,4,48,8.06083773,101,50,2.697971837,9.840582916,8.144116408,7.983035794,457,13,10,3,26,495,15,6,1,22,483,517,35,15,73,28
16,1000,10,5.13,10.3,18,37,39,948,29,12,11,52,8.097496144,110,33,2.679376109,9.666756032,7.929072008,8.247454117,445,15,7,4,26,503,14,5,7,26,471,529,20,13,86,24
9,1000,10,5.13,10.3,18,37,63,964,20,8,8,36,7.90893619,110,35,2.608193852,9.49836176,8.03616815,7.775980094,489,11,7,4,22,475,9,1,4,14,511,489,21,14,82,28
15,1000,10,5.13,10.3,18,37,50,970,13,11,6,30,8.058961182,95,38,2.810260177,9.680187105,7.890996493,8.217141519,466,8,7,4,19,504,5,4,2,11,485,515,21,17,64,31
13,1000,10,5.13,10.3,18,37,55,954,32,9,5,46,8.074905625,114,34,2.644322154,9.374430163,8.216416831,7.928206635,482,19,5,3,27,472,13,4,2,19,509,491,20,14,82,32
10,1000,10,5.13,10.3,18,37,59,956,28,7,9,44,8.093952119,98,34,2.731593492,9.716484638,7.928018997,8.258563065,472,19,2,5,26,484,9,5,4,18,498,502,20,14,69,29
14,1000,10,5.13,10.3,18,37,54,956,38,2,4,44,7.863685928,118,46,2.802612399,9.553216188,7.56713807,8.167437377,488,17,1,0,18,468,21,1,4,26,506,494,26,20,81,37
12,1000,10,5.13,10.3,18,37,58,951,34,9,6,49,8.253030919,109,39,2.685287294,9.45709672,8.059898174,8.454852662,490,13,4,4,21,461,21,5,2,28,511,489,20,19,72,37
11,1000,10,5.13,10.3,18,37,58,953,27,15,5,47,8.116930654,100,39,2.70616228,9.880634214,8.20552223,8.034165217,457,13,9,4,26,496,14,6,1,21,483,517,25,14,77,23
9,1000,10,5.13,10.3,18,37,64,965,20,7,8,35,7.923753294,111,38,2.60156668,9.519343666,8.057477475,7.784012892,489,12,6,4,22,476,8,1,4,13,511,489,24,14,84,27
16,1000,10,5.13,10.3,18,37,40,947,30,11,12,53,8.134548124,103,36,2.685165333,9.675085896,7.96803672,8.282803079,445,15,7,4,26,502,15,4,8,27,471,529,23,13,71,32
15,1000,10,5.13,10.3,18,37,51,967,15,12,6,33,8.106721982,99,25,2.820051619,9.692775659,7.953147943,8.251349962,465,8,8,4,20,502,7,4,2,13,485,515,15,10,74,25
10,1000,10,5.13,10.3,18,37,60,957,27,7,9,43,8.087525527,95,33,2.73091983,9.722477982,7.945746181,8.228175157,472,19,2,5,26,485,8,5,4,17,498,502,17,16,72,23
13,1000,10,5.13,10.3,18,37,56,953,33,9,5,47,8.123138894,98,45,2.630979974,9.375208143,8.298562076,7.941284719,482,19,5,3,27,471,14,4,2,20,509,491,27,18,80,18
14,1000,10,5.13,10.3,18,37,55,956,38,2,4,44,7.899463194,115,34,2.801343738,9.548171728,7.628593785,8.176912427,488,17,1,0,18,468,21,1,4,26,506,494,26,8,90,25
12,1000,10,5.13,10.3,18,37,59,950,33,10,7,50,8.274805498,95,23,2.708451599,9.482755983,8.089971462,8.467955175,490,13,4,4,21,460,20,6,3,29,511,489,18,5,70,25
11,1000,10,5.13,10.3,18,37,59,954,27,14,5,46,8.101468368,113,18,2.716179113,9.901359721,8.24368927,7.968600485,458,13,8,4,25,496,14,6,1,21,483,517,11,7,93,20
9,1000,10,5.13,10.3,18,37,65,963,22,7,8,37,7.980876286,90,38,2.613105031,9.554310427,8.123501152,7.83183476,488,13,6,4,23,475,9,1,4,14,511,489,24,14,69,21
15,1000,10,5.13,10.3,18,37,52,966,16,12,6,34,8.123546661,108,25,2.83007991,9.715673136,7.988851496,8.250395506,464,9,8,4,21,502,7,4,2,13,485,515,12,13,74,34
16,1000,10,5.13,10.3,18,37,41,947,30,11,12,53,8.138812043,95,31,2.68977864,9.697054716,7.983057862,8.277489207,445,15,7,4,26,502,15,4,8,27,471,529,18,13,70,25
10,1000,10,5.13,10.3,18,37,61,957,28,7,8,43,8.102294645,98,31,2.747207371,9.737052642,7.96509195,8.23840409,472,19,2,5,26,485,9,5,3,17,498,502,18,13,74,24
13,1000,10,5.13,10.3,18,37,57,955,32,8,5,45,8.135336212,99,32,2.638445681,9.374615149,8.317472207,7.946523133,483,18,5,3,26,472,14,3,2,19,509,491,18,14,69,30
12,1000,10,5.13,10.3,18,37,60,950,34,9,7,50,8.278980158,110,37,2.733942077,9.481973343,8.117569427,8.447652721,489,14,4,4,22,461,20,5,3,28,511,489,19,18,75,35
14,1000,10,5.13,10.3,18,37,56,956,38,2,4,44,7.922999806,125,33,2.811359534,9.548357912,7.678367072,8.173575035,488,17,1,0,18,468,21,1,4,26,506,494,19,14,94,31
11,1000,10,5.13,10.3,18,37,60,953,28,14,5,47,8.11700749,103,36,2.718859278,9.917145437,8.249785128,7.992961843,457,14,8,4,26,496,14,6,1,21,483,517,21,15,72,31
9,1000,10,5.13,10.3,18,37,66,960,24,7,9,40,7.998514209,99,27,2.624642891,9.565661137,8.164468469,7.825093704,485,15,6,5,26,475,9,1,4,14,511,489,16,11,75,24
15,1000,10,5.13,10.3,18,37,53,963,18,12,7,37,8.16502073,98,40,2.852723493,9.751308693,8.07813104,8.246848885,462,10,8,5,23,501,8,4,2,14,485,515,24,16,71,27
10,1000,10,5.13,10.3,18,37,62,957,28,7,8,43,8.129734285,110,33,2.760196376,9.749847348,8.005329573,8.253147725,472,19,2,5,26,485,9,5,3,17,498,502,22,11,80,30
16,1000,10,5.13,10.3,18,37,42,948,30,11,11,52,8.17114452,91,40,2.690597875,9.701448409,8.009793937,8.314804492,445,15,7,4,26,503,15,4,7,26,471,529,25,15,67,24
